key_Rapid,cTime,eye_voltage_norm,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_p,head_buzz,eye_buzz,lt_state,st_state,dltst,freeze
v20250113_pro0n33iot_Rapid,164.772995,1.1443,0,,0,0,38.606,43.606,1,,,,,
v20250113_pro0n33iot_Rapid,164.873001,1.1314,0,,0,0,43.571,48.571,1,,,,,
v20250113_pro0n33iot_Rapid,164.973999,1.1572,0,,0,0,47.466,52.466,1,,,,,
v20250113_pro0n33iot_Rapid,165.074997,1.1749,0,,0,0,49.665,54.665,1,,,,,
v20250113_pro0n33iot_Rapid,165.175003,1.1749,0,,0,0,50.717,55.717,1,,,,,
v20250113_pro0n33iot_Rapid,165.274994,1.1548,0,,0,0,51.341,56.341,1,,,,,
v20250113_pro0n33iot_Rapid,165.376007,1.1725,0,,0,0,51.602,56.602,1,,,,,
v20250113_pro0n33iot_Rapid,165.477005,1.2539,0,,0,0,51.647,56.647,1,,,,,
v20250113_pro0n33iot_Rapid,165.576996,1.1838,0,,0,0,51.598,56.598,1,,,,,
v20250113_pro0n33iot_Rapid,165.677994,1.1838,0,,0,0,51.395,56.395,1,,,,,
v20250113_pro0n33iot_Rapid,165.778,1.2032,0,,0,0,51.524,56.524,1,,,,,
v20250113_pro0n33iot_Rapid,165.878998,1.1669,0,,0,0,51.36,56.36,1,,,,,
v20250113_pro0n33iot_Rapid,165.979004,1.1878,0,,0,0,51.116,56.116,1,,,,,
v20250113_pro0n33iot_Rapid,166.080002,1.179,0,,0,0,51.207,56.207,1,,,,,
v20250113_pro0n33iot_Rapid,166.181,1.1653,0,,0,0,51.022,56.022,1,,,,,
v20250113_pro0n33iot_Rapid,166.283005,1.1459,0,,0,0,51.019,56.019,1,,,,,
v20250113_pro0n33iot_Rapid,166.384003,1.1693,0,,0,0,50.811,55.811,1,,,,,
v20250113_pro0n33iot_Rapid,166.483994,1.1822,0,,0,0,50.79,55.79,1,,,,,
v20250113_pro0n33iot_Rapid,166.584,1.1999,0,,0,0,50.672,55.672,1,,,,,
v20250113_pro0n33iot_Rapid,166.684998,1.1572,0,,0,0,50.335,55.335,1,,,,,
v20250113_pro0n33iot_Rapid,166.785995,1.1814,0,,0,0,50.826,55.826,1,,,,,
v20250113_pro0n33iot_Rapid,166.886993,1.1999,0,,0,0,50.504,55.504,1,,,,,
v20250113_pro0n33iot_Rapid,166.988007,1.1935,0,,0,0,50.58,55.58,1,,,,,
v20250113_pro0n33iot_Rapid,167.087997,1.2048,0,,0,0,50.44,55.44,1,,,,,
v20250113_pro0n33iot_Rapid,167.188004,1.216,0,,0,0,50.526,55.526,1,,,,,
v20250113_pro0n33iot_Rapid,167.289001,1.2185,0,,0,0,50.509,55.509,1,,,,,
v20250113_pro0n33iot_Rapid,167.389008,1.179,0,,0,0,50.092,55.092,1,,,,,
v20250113_pro0n33iot_Rapid,167.488998,1.2289,0,,0,0,48.541,53.541,1,,,,,
v20250113_pro0n33iot_Rapid,167.589005,1.2515,0,,0,0,43.484,48.484,1,,,,,
v20250113_pro0n33iot_Rapid,167.688995,1.3345,0,,0,0,33.73,38.73,1,,,,,
v20250113_pro0n33iot_Rapid,167.789993,1.3571,0,,0,0,15.405,20.405,1,,,,,
v20250113_pro0n33iot_Rapid,167.889999,1.3974,0,,0,0,-1.682,3.318,1,,,,,
v20250113_pro0n33iot_Rapid,167.990997,1.3498,0,,0,0,-9.797,-4.797,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,168.091003,1.3482,0,,0,0,-14.231,-9.231,0,,,,,
v20250113_pro0n33iot_Rapid,168.190994,1.3982,0,,0,0,-14.932,-9.932,0,,,,,
v20250113_pro0n33iot_Rapid,168.291,1.403,0,,0,0,-14.32,-9.32,0,,,,,
v20250113_pro0n33iot_Rapid,168.391006,1.3949,0,,0,0,-14.071,-9.071,0,,,,,
v20250113_pro0n33iot_Rapid,168.490997,1.3982,0,,0,0,-13.946,-8.946,0,,,,,
v20250113_pro0n33iot_Rapid,168.591003,1.4264,0,,0,0,-14.062,-9.062,0,,,,,
v20250113_pro0n33iot_Rapid,168.692001,1.3039,0,,0,0,-13.91,-8.91,0,,,,,
v20250113_pro0n33iot_Rapid,168.792007,1.3627,0,,0,0,-14.802,-9.802,0,,,,,
v20250113_pro0n33iot_Rapid,168.891998,1.3627,0,,0,0,-14.814,-9.814,0,,,,,
v20250113_pro0n33iot_Rapid,168.992004,1.3667,0,,0,0,-14.737,-9.737,0,,,,,
v20250113_pro0n33iot_Rapid,169.093002,1.3603,0,,0,0,-14.592,-9.592,0,,,,,
v20250113_pro0n33iot_Rapid,169.194,1.3595,0,,0,0,-14.425,-9.425,0,,,,,
v20250113_pro0n33iot_Rapid,169.294998,1.3119,0,,0,0,-14.23,-9.23,0,,,,,
v20250113_pro0n33iot_Rapid,169.395996,1.1572,0,,0,0,-14.292,-9.292,0,,,,,
v20250113_pro0n33iot_Rapid,169.496002,1.3603,0,,0,0,-14.34,-9.34,0,,,,,
v20250113_pro0n33iot_Rapid,169.597,1.3611,0,,0,0,-14.124,-9.124,0,,,,,
v20250113_pro0n33iot_Rapid,169.697998,1.3571,0,,0,0,-14.267,-9.267,0,,,,,
v20250113_pro0n33iot_Rapid,169.798004,1.3442,0,,0,0,-14.328,-9.328,0,,,,,
v20250113_pro0n33iot_Rapid,169.897995,1.3514,0,,0,0,-14.321,-9.321,0,,,,,
v20250113_pro0n33iot_Rapid,169.998001,1.3643,0,,0,0,-14.602,-9.602,0,,,,,
v20250113_pro0n33iot_Rapid,170.098007,1.3434,0,,0,0,-14.686,-9.686,0,,,,,
v20250113_pro0n33iot_Rapid,170.199005,1.3643,0,,0,0,-14.714,-9.714,0,,,,,
v20250113_pro0n33iot_Rapid,170.298996,1.3611,0,,0,0,-14.999,-9.999,0,,,,,
v20250113_pro0n33iot_Rapid,170.399002,1.3684,0,,0,0,-15.032,-10.032,0,,,,,
v20250113_pro0n33iot_Rapid,170.498993,1.3708,0,,0,0,-15.168,-10.168,0,,,,,
v20250113_pro0n33iot_Rapid,170.598999,1.378,0,,0,0,-15.168,-10.168,0,,,,,
v20250113_pro0n33iot_Rapid,170.699005,1.3643,0,,0,0,-15.143,-10.143,0,,,,,
v20250113_pro0n33iot_Rapid,170.798996,1.3506,0,,0,0,-15.094,-10.094,0,,,,,
v20250113_pro0n33iot_Rapid,170.899002,1.3804,0,,0,0,-15.035,-10.035,0,,,,,
v20250113_pro0n33iot_Rapid,170.998993,1.3788,0,,0,0,-14.564,-9.564,0,,,,,
v20250113_pro0n33iot_Rapid,171.098999,1.3877,0,,0,0,-14.507,-9.507,0,,,,,
v20250113_pro0n33iot_Rapid,171.199005,1.3925,0,,0,0,-14.392,-9.392,0,,,,,
v20250113_pro0n33iot_Rapid,171.298996,1.3756,0,,0,0,-14.432,-9.432,0,,,,,
v20250113_pro0n33iot_Rapid,171.399002,1.3643,0,,0,0,-10.698,-5.698,0,,,,,
v20250113_pro0n33iot_Rapid,171.498993,1.3273,0,,0,0,-11.317,-6.317,0,,,,,
v20250113_pro0n33iot_Rapid,171.598999,1.2507,0,,0,0,-13.114,-8.114,0,,,,,
v20250113_pro0n33iot_Rapid,171.699005,1.2152,0,,0,0,-13.587,-8.587,0,,,,,
v20250113_pro0n33iot_Rapid,171.798996,1.2426,0,,0,0,-14.078,-9.078,0,,,,,
v20250113_pro0n33iot_Rapid,171.899002,1.2314,0,,0,0,-14.362,-9.362,0,,,,,
v20250113_pro0n33iot_Rapid,171.998993,1.2305,0,,0,0,-14.15,-9.15,0,,,,,
v20250113_pro0n33iot_Rapid,172.098999,1.2966,0,,0,0,-12.995,-7.995,0,,,,,
v20250113_pro0n33iot_Rapid,172.199005,1.3087,0,,0,0,-13.639,-8.639,0,,,,,
v20250113_pro0n33iot_Rapid,172.298996,1.3619,0,,0,0,-14.689,-9.689,0,,,,,
v20250113_pro0n33iot_Rapid,172.399002,1.4038,0,,0,0,-14.355,-9.355,0,,,,,
v20250113_pro0n33iot_Rapid,172.498993,1.5037,0,,0,0,-14.581,-9.581,0,,,,,
v20250113_pro0n33iot_Rapid,172.598999,1.5231,0,,0,0,-15.191,-10.191,0,,,,,
v20250113_pro0n33iot_Rapid,172.699005,1.5102,0,,0,0,-15.16,-10.16,0,,,,,
v20250113_pro0n33iot_Rapid,172.798996,1.4223,0,,0,0,-15.398,-10.398,0,,,,,
v20250113_pro0n33iot_Rapid,172.899994,1.4489,0,,0,0,-15.073,-10.073,0,,,,,
v20250113_pro0n33iot_Rapid,173.001007,1.4739,0,,0,0,-15.097,-10.097,0,,,,,
v20250113_pro0n33iot_Rapid,173.100998,1.5053,0,,0,0,-14.909,-9.909,0,,,,,
v20250113_pro0n33iot_Rapid,173.201996,1.4699,0,,0,0,-14.874,-9.874,0,,,,,
v20250113_pro0n33iot_Rapid,173.302994,1.5005,0,,0,0,-15.406,-10.406,0,,,,,
v20250113_pro0n33iot_Rapid,173.403,1.4707,0,,0,0,-15.226,-10.226,0,,,,,
v20250113_pro0n33iot_Rapid,173.503006,1.3796,0,,0,0,-15.146,-10.146,0,,,,,
v20250113_pro0n33iot_Rapid,173.602997,1.3619,0,,0,0,-15.393,-10.393,0,,,,,
v20250113_pro0n33iot_Rapid,173.703003,1.3442,0,,0,0,-15.889,-10.889,0,,,,,
v20250113_pro0n33iot_Rapid,173.804001,1.3248,0,,0,0,-15.807,-10.807,0,,,,,
v20250113_pro0n33iot_Rapid,173.904999,1.2942,0,,0,0,-15.152,-10.152,0,,,,,
v20250113_pro0n33iot_Rapid,174.005005,1.3144,0,,0,0,-15.671,-10.671,0,,,,,
v20250113_pro0n33iot_Rapid,174.104996,1.3111,0,,0,0,-15.609,-10.609,0,,,,,
v20250113_pro0n33iot_Rapid,174.205994,1.3273,0,,0,0,-15.884,-10.884,0,,,,,
v20250113_pro0n33iot_Rapid,174.307007,1.3418,0,,0,0,-15.561,-10.561,0,,,,,
v20250113_pro0n33iot_Rapid,174.408005,1.3627,0,,0,0,-15.519,-10.519,0,,,,,
v20250113_pro0n33iot_Rapid,174.507996,1.3772,0,,0,0,-14.421,-9.421,0,,,,,
v20250113_pro0n33iot_Rapid,174.608002,1.3684,0,,0,0,-12.569,-7.569,0,,,,,
v20250113_pro0n33iot_Rapid,174.707993,1.3675,0,,0,0,-14.822,-9.822,0,,,,,
v20250113_pro0n33iot_Rapid,174.807999,1.3522,0,,0,0,-16.093,-11.093,0,,,,,
v20250113_pro0n33iot_Rapid,174.908005,1.3498,0,,0,0,-16.676,-11.676,0,,,,,
v20250113_pro0n33iot_Rapid,175.007996,1.3675,0,,0,0,-16.911,-11.911,0,,,,,
v20250113_pro0n33iot_Rapid,175.108002,1.3361,0,,0,0,-16.217,-11.217,0,,,,,
v20250113_pro0n33iot_Rapid,175.207993,1.341,0,,0,0,-15.715,-10.715,0,,,,,
v20250113_pro0n33iot_Rapid,175.307999,1.3595,0,,0,0,-15.816,-10.816,0,,,,,
v20250113_pro0n33iot_Rapid,175.408997,1.3692,0,,0,0,-15.353,-10.353,0,,,,,
v20250113_pro0n33iot_Rapid,175.509995,1.3635,0,,0,0,-14.777,-9.777,0,,,,,
v20250113_pro0n33iot_Rapid,175.610001,1.4167,0,,0,0,-14.341,-9.341,0,,,,,
v20250113_pro0n33iot_Rapid,175.710007,1.3667,0,,0,0,-14.398,-9.398,0,,,,,
v20250113_pro0n33iot_Rapid,175.809998,1.3643,0,,0,0,-15.571,-10.571,0,,,,,
v20250113_pro0n33iot_Rapid,175.910995,1.3684,0,,0,0,-15.192,-10.192,0,,,,,
v20250113_pro0n33iot_Rapid,176.011993,1.3812,0,,0,0,-15.956,-10.956,0,,,,,
v20250113_pro0n33iot_Rapid,176.113007,1.3812,0,,0,0,-15.685,-10.685,0,,,,,
v20250113_pro0n33iot_Rapid,176.214005,1.3538,0,,0,0,-16.14,-11.14,0,,,,,
v20250113_pro0n33iot_Rapid,176.315002,1.3675,0,,0,0,-16.252,-11.252,0,,,,,
v20250113_pro0n33iot_Rapid,176.414993,1.3692,0,,0,0,-16.247,-11.247,0,,,,,
v20250113_pro0n33iot_Rapid,176.516006,1.3635,0,,0,0,-16.241,-11.241,0,,,,,
v20250113_pro0n33iot_Rapid,176.615997,1.3595,0,,0,0,-16.446,-11.446,0,,,,,
v20250113_pro0n33iot_Rapid,176.716995,1.3659,0,,0,0,-16.292,-11.292,0,,,,,
v20250113_pro0n33iot_Rapid,176.817001,1.3498,0,,0,0,-16.06,-11.06,0,,,,,
v20250113_pro0n33iot_Rapid,176.917999,1.3595,0,,0,0,-16.234,-11.234,0,,,,,
v20250113_pro0n33iot_Rapid,177.018005,1.3563,0,,0,0,-16.405,-11.405,0,,,,,
v20250113_pro0n33iot_Rapid,177.117996,1.3514,0,,0,0,-16.259,-11.259,0,,,,,
v20250113_pro0n33iot_Rapid,177.218994,1.353,0,,0,0,-16.278,-11.278,0,,,,,
v20250113_pro0n33iot_Rapid,177.319,1.378,0,,0,0,-16.262,-11.262,0,,,,,
v20250113_pro0n33iot_Rapid,177.419006,1.4095,0,,0,0,-16.309,-11.309,0,,,,,
v20250113_pro0n33iot_Rapid,177.518997,1.3305,0,,0,0,-16.39,-11.39,0,,,,,
v20250113_pro0n33iot_Rapid,177.619003,1.3361,0,,0,0,-16.27,-11.27,0,,,,,
v20250113_pro0n33iot_Rapid,177.720001,1.3869,0,,0,0,-16.374,-11.374,0,,,,,
v20250113_pro0n33iot_Rapid,177.820007,1.3184,0,,0,0,-16.448,-11.448,0,,,,,
v20250113_pro0n33iot_Rapid,177.919998,1.3555,0,,0,0,-16.434,-11.434,0,,,,,
v20250113_pro0n33iot_Rapid,178.020996,1.3232,0,,0,0,-16.548,-11.548,0,,,,,
v20250113_pro0n33iot_Rapid,178.121002,1.3256,0,,0,0,-16.528,-11.528,0,,,,,
v20250113_pro0n33iot_Rapid,178.220993,1.3587,0,,0,0,-16.605,-11.605,0,,,,,
v20250113_pro0n33iot_Rapid,178.320999,1.3434,0,,0,0,-16.652,-11.652,0,,,,,
v20250113_pro0n33iot_Rapid,178.421005,1.3579,0,,0,0,-16.667,-11.667,0,,,,,
v20250113_pro0n33iot_Rapid,178.520996,1.3595,0,,0,0,-16.664,-11.664,0,,,,,
v20250113_pro0n33iot_Rapid,178.621002,1.3845,0,,0,0,-16.801,-11.801,0,,,,,
v20250113_pro0n33iot_Rapid,178.722,1.3353,0,,0,0,-16.83,-11.83,0,,,,,
v20250113_pro0n33iot_Rapid,178.822006,1.3925,0,,0,0,-16.893,-11.893,0,,,,,
v20250113_pro0n33iot_Rapid,178.921997,1.3498,0,,0,0,-16.835,-11.835,0,,,,,
v20250113_pro0n33iot_Rapid,179.022003,1.3555,0,,0,0,-16.81,-11.81,0,,,,,
v20250113_pro0n33iot_Rapid,179.121994,1.4095,0,,0,0,-16.747,-11.747,0,,,,,
v20250113_pro0n33iot_Rapid,179.223007,1.4892,0,,0,0,-16.715,-11.715,0,,,,,
v20250113_pro0n33iot_Rapid,179.322998,1.486,0,,0,0,-16.65,-11.65,0,,,,,
v20250113_pro0n33iot_Rapid,179.423004,1.4957,0,,0,0,-16.62,-11.62,0,,,,,
v20250113_pro0n33iot_Rapid,179.524002,1.4739,0,,0,0,-16.492,-11.492,0,,,,,
v20250113_pro0n33iot_Rapid,179.625,1.3901,0,,0,0,-16.499,-11.499,0,,,,,
v20250113_pro0n33iot_Rapid,179.725006,1.3812,0,,0,0,-16.414,-11.414,0,,,,,
v20250113_pro0n33iot_Rapid,179.824997,1.3732,0,,0,0,-16.342,-11.342,0,,,,,
v20250113_pro0n33iot_Rapid,179.925003,1.3675,0,,0,0,-16.365,-11.365,0,,,,,
v20250113_pro0n33iot_Rapid,180.024994,1.3667,0,,0,0,-16.336,-11.336,0,,,,,
v20250113_pro0n33iot_Rapid,180.126007,1.3684,0,,0,0,-16.233,-11.233,0,,,,,
v20250113_pro0n33iot_Rapid,180.225998,1.3692,0,,0,0,-16.333,-11.333,0,,,,,
v20250113_pro0n33iot_Rapid,180.326004,1.3667,0,,0,0,-16.25,-11.25,0,,,,,
v20250113_pro0n33iot_Rapid,180.427002,1.2902,0,,0,0,-13.066,-8.066,0,,,,,
v20250113_pro0n33iot_Rapid,180.526993,1.2177,0,,0,0,7.711,12.711,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,180.628006,1.2394,0,,0,0,23.863,28.863,1,,,,,
v20250113_pro0n33iot_Rapid,180.727997,1.2434,0,,0,0,35.135,40.135,1,,,,,
v20250113_pro0n33iot_Rapid,180.828995,1.2491,0,,0,0,42.477,47.477,1,,,,,
v20250113_pro0n33iot_Rapid,180.929001,1.233,0,,0,0,46.656,51.656,1,,,,,
v20250113_pro0n33iot_Rapid,181.029007,1.237,0,,0,0,43.242,48.242,1,,,,,
v20250113_pro0n33iot_Rapid,181.130005,1.2604,0,,0,0,34.09,39.09,1,,,,,
v20250113_pro0n33iot_Rapid,181.229996,1.2636,0,,0,0,19.726,24.726,1,,,,,
v20250113_pro0n33iot_Rapid,181.330994,1.3256,0,,0,0,2.183,7.183,1,,,,,
v20250113_pro0n33iot_Rapid,181.431,1.3514,0,,0,0,-10.905,-5.905,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,181.531006,1.3547,0,,0,0,-15.31,-10.31,0,,,,,
v20250113_pro0n33iot_Rapid,181.630997,1.3627,0,,0,0,-12.484,-7.484,0,,,,,
v20250113_pro0n33iot_Rapid,181.731003,1.3917,0,,0,0,-10.11,-5.11,0,,,,,
v20250113_pro0n33iot_Rapid,181.830994,1.3627,0,,0,0,-9.072,-4.072,0,,,,,
v20250113_pro0n33iot_Rapid,181.932007,1.3788,0,,0,0,-8.495,-3.495,0,,,,,
v20250113_pro0n33iot_Rapid,182.031998,1.3917,0,,0,0,-8.582,-3.582,0,,,,,
v20250113_pro0n33iot_Rapid,182.132996,1.3909,0,,0,0,-8.603,-3.603,0,,,,,
v20250113_pro0n33iot_Rapid,182.233002,1.3732,0,,0,0,-8.79,-3.79,0,,,,,
v20250113_pro0n33iot_Rapid,182.332993,1.3724,0,,0,0,-9.276,-4.276,0,,,,,
v20250113_pro0n33iot_Rapid,182.432999,1.3659,0,,0,0,-9.394,-4.394,0,,,,,
v20250113_pro0n33iot_Rapid,182.533997,1.3611,0,,0,0,-9.943,-4.943,0,,,,,
v20250113_pro0n33iot_Rapid,182.634995,1.3659,0,,0,0,-10.068,-5.068,0,,,,,
v20250113_pro0n33iot_Rapid,182.735001,1.3684,0,,0,0,-10.161,-5.161,0,,,,,
v20250113_pro0n33iot_Rapid,182.835999,1.3514,0,,0,0,-11.34,-6.34,0,,,,,
v20250113_pro0n33iot_Rapid,182.936005,1.291,0,,0,0,-14.609,-9.609,0,,,,,
v20250113_pro0n33iot_Rapid,183.037003,1.2716,0,,0,0,2.046,7.046,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,183.136993,1.2845,0,,0,0,17.915,22.915,1,,,,,
v20250113_pro0n33iot_Rapid,183.238007,1.2628,0,,0,0,30.893,35.893,1,,,,,
v20250113_pro0n33iot_Rapid,183.337997,1.262,0,,0,0,40.511,45.511,1,,,,,
v20250113_pro0n33iot_Rapid,183.438004,1.2386,0,,0,0,47.306,52.306,1,,,,,
v20250113_pro0n33iot_Rapid,183.537994,1.2588,0,,0,0,51.057,56.057,1,,,,,
v20250113_pro0n33iot_Rapid,183.639008,1.27,0,,0,0,53.165,58.165,1,,,,,
v20250113_pro0n33iot_Rapid,183.738998,1.266,0,,0,0,54.253,59.253,1,,,,,
v20250113_pro0n33iot_Rapid,183.839996,1.2604,0,,0,0,54.924,59.924,1,,,,,
v20250113_pro0n33iot_Rapid,183.940002,1.27,0,,0,0,55.129,60.129,1,,,,,
v20250113_pro0n33iot_Rapid,184.039993,1.266,0,,0,0,55.239,60.239,1,,,,,
v20250113_pro0n33iot_Rapid,184.139999,1.2507,0,,0,0,54.95,59.95,1,,,,,
v20250113_pro0n33iot_Rapid,184.240005,1.2725,0,,0,0,53.561,58.561,1,,,,,
v20250113_pro0n33iot_Rapid,184.339996,1.2862,0,,0,0,40.621,45.621,1,,,,,
v20250113_pro0n33iot_Rapid,184.440002,1.3079,0,,0,0,29.636,34.636,1,,,,,
v20250113_pro0n33iot_Rapid,184.541,1.3345,0,,0,0,16.928,21.928,1,,,,,
v20250113_pro0n33iot_Rapid,184.641006,1.3393,0,,0,0,4.821,9.821,1,,,,,
v20250113_pro0n33iot_Rapid,184.742004,1.3313,0,,0,0,-3.495,1.505,1,,,,,
v20250113_pro0n33iot_Rapid,184.841995,1.3514,0,,0,0,-10.726,-5.726,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,184.942993,1.3555,0,,0,0,-14.29,-9.29,0,,,,,
v20250113_pro0n33iot_Rapid,185.042999,1.3635,0,,0,0,-14.535,-9.535,0,,,,,
v20250113_pro0n33iot_Rapid,185.143997,1.3587,0,,0,0,-12.636,-7.636,0,,,,,
v20250113_pro0n33iot_Rapid,185.244995,1.3708,0,,0,0,-11.547,-6.547,0,,,,,
v20250113_pro0n33iot_Rapid,185.345001,1.353,0,,0,0,-10.877,-5.877,0,,,,,
v20250113_pro0n33iot_Rapid,185.445007,1.3724,0,,0,0,-10.504,-5.504,0,,,,,
v20250113_pro0n33iot_Rapid,185.544998,1.3522,0,,0,0,-10.148,-5.148,0,,,,,
v20250113_pro0n33iot_Rapid,185.645004,1.3692,0,,0,0,-10.185,-5.185,0,,,,,
v20250113_pro0n33iot_Rapid,185.746002,1.4095,0,,0,0,-10.484,-5.484,0,,,,,
v20250113_pro0n33iot_Rapid,185.845993,1.3466,0,,0,0,-10.7,-5.7,0,,,,,
v20250113_pro0n33iot_Rapid,185.947006,1.2757,0,,0,0,-15.089,-10.089,0,,,,,
v20250113_pro0n33iot_Rapid,186.048004,1.2378,0,,0,0,1.977,6.977,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,186.149002,1.2853,0,,0,0,18.463,23.463,1,,,,,
v20250113_pro0n33iot_Rapid,186.248993,1.3168,0,,0,0,25.889,30.889,1,,,,,
v20250113_pro0n33iot_Rapid,186.350006,1.3353,0,,0,0,26.108,31.108,1,,,,,
v20250113_pro0n33iot_Rapid,186.451004,1.3563,0,,0,0,15.998,20.998,1,,,,,
v20250113_pro0n33iot_Rapid,186.552002,1.3611,0,,0,0,3.275,8.275,1,,,,,
v20250113_pro0n33iot_Rapid,186.653,1.3619,0,,0,0,-7.183,-2.183,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,186.753006,1.3708,0,,0,0,-14.87,-9.87,0,,,,,
v20250113_pro0n33iot_Rapid,186.854004,1.3732,0,,0,0,-13.508,-8.508,0,,,,,
v20250113_pro0n33iot_Rapid,186.955002,1.3708,0,,0,0,-10.703,-5.703,0,,,,,
v20250113_pro0n33iot_Rapid,187.054993,1.3692,0,,0,0,-8.928,-3.928,0,,,,,
v20250113_pro0n33iot_Rapid,187.154999,1.3579,0,,0,0,-8.357,-3.357,0,,,,,
v20250113_pro0n33iot_Rapid,187.255997,1.3627,0,,0,0,-7.94,-2.94,0,,,,,
v20250113_pro0n33iot_Rapid,187.356003,1.3651,0,,0,0,-7.511,-2.511,0,,,,,
v20250113_pro0n33iot_Rapid,187.455994,1.2547,0,,0,0,-8.051,-3.051,0,,,,,
v20250113_pro0n33iot_Rapid,187.556,1.2451,0,,0,0,-8.781,-3.781,0,,,,,
v20250113_pro0n33iot_Rapid,187.656006,1.2257,0,,0,0,12.99,17.99,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,187.755997,1.3103,0,,0,0,27.102,32.102,1,,,,,
v20250113_pro0n33iot_Rapid,187.856003,1.3256,0,,0,0,20.563,25.563,1,,,,,
v20250113_pro0n33iot_Rapid,187.955994,1.341,0,,0,0,13.797,18.797,1,,,,,
v20250113_pro0n33iot_Rapid,188.056,1.3426,0,,0,0,7.308,12.308,1,,,,,
v20250113_pro0n33iot_Rapid,188.156006,1.3563,0,,0,0,1.583,6.583,1,,,,,
v20250113_pro0n33iot_Rapid,188.255997,1.3571,0,,0,0,-5.703,-0.703,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,188.356003,1.3748,0,,0,0,-12.106,-7.106,0,,,,,
v20250113_pro0n33iot_Rapid,188.457001,1.3635,0,,0,0,-15.299,-10.299,0,,,,,
v20250113_pro0n33iot_Rapid,188.557007,1.3716,0,,0,0,-11.615,-6.615,0,,,,,
v20250113_pro0n33iot_Rapid,188.658005,1.3667,0,,0,0,-9.834,-4.834,0,,,,,
v20250113_pro0n33iot_Rapid,188.759003,1.3772,0,,0,0,-8.277,-3.277,0,,,,,
v20250113_pro0n33iot_Rapid,188.860001,1.3482,0,,0,0,-7.509,-2.509,0,,,,,
v20250113_pro0n33iot_Rapid,188.960999,1.3708,0,,0,0,-6.677,-1.677,0,,,,,
v20250113_pro0n33iot_Rapid,189.061005,1.37,0,,0,0,-6.191,-1.191,0,,,,,
v20250113_pro0n33iot_Rapid,189.162003,1.3893,0,,0,0,-6.119,-1.119,0,,,,,
v20250113_pro0n33iot_Rapid,189.261993,1.3909,0,,0,0,-6.272,-1.272,0,,,,,
v20250113_pro0n33iot_Rapid,189.362,1.3716,0,,0,0,-6.033,-1.033,0,,,,,
v20250113_pro0n33iot_Rapid,189.462006,1.4103,0,,0,0,-6.624,-1.624,0,,,,,
v20250113_pro0n33iot_Rapid,189.563004,1.3619,0,,0,0,-5.926,-0.926,0,,,,,
v20250113_pro0n33iot_Rapid,189.664001,1.4151,0,,0,0,-6.692,-1.692,0,,,,,
v20250113_pro0n33iot_Rapid,189.764008,1.3901,0,,0,0,-6.015,-1.015,0,,,,,
v20250113_pro0n33iot_Rapid,189.865005,1.3716,0,,0,0,-6.31,-1.31,0,,,,,
v20250113_pro0n33iot_Rapid,189.966003,1.4054,0,,0,0,-6.326,-1.326,0,,,,,
v20250113_pro0n33iot_Rapid,190.065994,1.3619,0,,0,0,-5.971,-0.971,0,,,,,
v20250113_pro0n33iot_Rapid,190.167007,1.3643,0,,0,0,-6.506,-1.506,0,,,,,
v20250113_pro0n33iot_Rapid,190.266998,1.3692,0,,0,0,-6.632,-1.632,0,,,,,
v20250113_pro0n33iot_Rapid,190.367004,1.3627,0,,0,0,-7.854,-2.854,0,,,,,
v20250113_pro0n33iot_Rapid,190.468002,1.3675,0,,0,0,-8.115,-3.115,0,,,,,
v20250113_pro0n33iot_Rapid,190.569,1.3627,0,,0,0,-8.196,-3.196,0,,,,,
v20250113_pro0n33iot_Rapid,190.669006,1.3611,0,,0,0,-8.58,-3.58,0,,,,,
v20250113_pro0n33iot_Rapid,190.768997,1.3337,0,,0,0,-15.432,-10.432,0,,,,,
v20250113_pro0n33iot_Rapid,190.869003,1.2886,0,,0,0,1.382,6.382,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,190.968994,1.2725,0,,0,0,17.106,22.106,1,,,,,
v20250113_pro0n33iot_Rapid,191.069,1.2499,0,,0,0,29.893,34.893,1,,,,,
v20250113_pro0n33iot_Rapid,191.169998,1.3232,0,,0,0,38.376,43.376,1,,,,,
v20250113_pro0n33iot_Rapid,191.270004,1.4006,0,,0,0,44.376,49.376,1,,,,,
v20250113_pro0n33iot_Rapid,191.371002,1.3627,0,,0,0,49.184,54.184,1,,,,,
v20250113_pro0n33iot_Rapid,191.472,1.3998,0,,0,0,51.388,56.388,1,,,,,
